indices,season,team,name,age,height,weight,pcs points,uci points,pcs points till tdf,uci points till tdf,race days till tdf,tdf attended,vuelta attended,giro attended,last season pcs points,last season uci points
1464,2012,15,18,45.0,1.9,78.0,154.0,31.0,117.0,27.0,47,False,False,False,356.0,20.0
1465,2012,15,468,49.0,1.81,76.0,29.0,1.6,29.0,1.6,51,False,False,True,47.0,0.0
1466,2012,15,330,42.0,1.94,81.0,220.0,28.6,112.0,20.6,35,True,False,False,105.0,0.0
1467,2012,15,1209,39.0,1.76,63.0,792.0,361.0,305.0,192.0,35,False,False,False,158.0,0.0
1468,2012,15,1608,35.0,1.82,75.0,170.0,38.0,15.0,0.0,24,False,False,False,322.0,35.0
1469,2012,15,1284,36.0,1.9,83.0,150.0,1.6,87.0,1.6,52,False,True,True,166.0,0.0
1470,2012,15,1464,39.0,1.76,67.0,49.0,25.0,44.0,25.0,32,False,False,False,374.0,65.0
1471,2012,15,1334,33.0,1.85,72.0,180.0,85.0,22.0,0.0,43,False,False,False,39.0,0.0
1472,2012,15,1043,34.0,1.73,66.0,0.0,0.0,0.0,0.0,20,False,False,True,191.0,51.0
1473,2012,15,1466,47.0,1.89,72.0,90.0,44.6,71.0,44.6,24,False,False,False,152.0,0.0
1474,2012,15,1697,46.0,1.84,73.0,48.0,0.0,35.0,0.0,47,False,True,False,102.0,0.0
1475,2012,15,1050,34.0,1.7,67.0,125.0,63.6,72.0,27.6,41,False,False,False,313.0,51.0
1476,2012,15,508,44.0,1.85,73.0,48.0,0.0,20.0,0.0,33,False,True,False,70.0,0.0
1477,2012,15,780,34.0,1.82,68.0,132.0,31.0,102.0,31.0,38,False,False,False,42.0,0.0
1478,2012,15,160,30.0,1.86,71.0,7.0,16.0,7.0,16.0,4,False,False,False,386.0,0.0
1479,2012,18,1606,44.0,1.69,58.0,2700.0,641.0,1558.0,423.0,45,False,True,True,2047.0,307.0
1480,2012,18,1307,36.0,1.83,78.0,997.0,458.4,349.0,93.4,54,False,False,True,423.0,35.0
1481,2012,18,1077,47.0,1.71,63.0,857.0,315.0,687.0,272.0,36,True,False,False,572.0,79.0
1482,2012,18,291,42.0,1.73,59.0,1174.0,348.0,557.0,132.0,53,False,True,True,946.0,36.0
1483,2012,18,1381,45.0,1.8,65.0,299.0,74.0,174.0,58.0,37,True,True,False,769.0,6.0
1484,2012,18,1440,46.0,1.74,66.0,723.0,314.0,221.0,36.0,35,True,False,False,355.0,8.0
1485,2012,18,970,42.0,1.74,64.0,363.0,199.0,69.0,83.0,17,False,False,False,240.0,30.0
1486,2012,18,1423,37.0,1.76,68.0,413.0,96.0,381.0,96.0,39,False,False,False,179.0,0.0
1487,2012,18,1586,46.0,1.7,60.0,197.0,16.0,152.0,4.0,43,False,True,True,312.0,118.0
1488,2012,18,331,34.0,1.87,67.0,109.0,152.0,60.0,100.0,36,False,False,False,1.0,0.0
1489,2012,18,337,41.0,1.76,67.0,379.0,160.0,337.0,160.0,40,True,False,False,348.0,0.0
1490,2012,18,633,43.0,1.73,60.0,52.0,68.0,52.0,68.0,45,True,False,False,196.0,2.0
1491,2012,18,88,39.0,1.69,59.0,115.0,27.0,45.0,20.0,30,True,False,False,125.0,0.0
1492,2012,18,637,41.0,1.78,70.0,210.0,143.0,171.0,136.0,44,False,True,True,398.0,26.0
1493,2012,18,199,43.0,1.73,59.0,254.0,20.0,169.0,14.0,32,False,True,False,71.0,10.0
1494,2012,18,572,32.0,1.78,72.0,81.0,28.4,8.0,1.4,37,False,False,False,40.0,0.0
1495,2012,18,895,37.0,1.74,63.0,167.0,52.0,130.0,46.0,29,False,False,False,161.0,26.0
1496,2012,18,1555,40.0,1.77,65.0,308.0,98.0,146.0,92.0,45,True,False,False,125.0,0.0
1497,2012,18,1558,34.0,1.88,80.0,160.0,91.4,115.0,83.4,39,False,False,False,215.0,18.0
1498,2012,18,494,44.0,1.82,65.0,120.0,17.4,75.0,17.4,48,True,False,True,90.0,0.0
1499,2012,18,1256,37.0,1.85,80.0,211.0,142.0,188.0,136.0,36,False,False,False,123.0,19.0
1500,2012,18,907,38.0,1.76,67.0,278.0,85.4,122.0,41.4,63,False,True,True,107.0,2.0
1501,2012,18,11,34.0,1.84,70.0,154.0,245.5,63.0,103.0,41,False,False,False,37.0,0.0
1502,2012,18,1070,41.0,1.8,69.0,179.0,4.0,145.0,4.0,48,False,True,True,84.0,1.0
1503,2012,18,1063,49.0,1.79,70.0,35.0,0.0,10.0,0.0,36,True,False,False,50.0,0.0
1504,2012,18,1290,34.0,1.69,64.0,108.0,57.0,80.0,43.0,35,False,False,False,105.0,0.0
1505,2012,18,238,36.0,1.82,75.0,69.0,25.4,69.0,1.4,22,False,False,False,753.0,23.0
1506,2012,18,626,36.0,1.83,72.0,146.0,15.4,88.0,15.4,52,False,True,True,112.0,6.0
1507,2012,18,1434,38.0,1.84,71.0,80.0,14.0,18.0,3.0,46,False,False,False,25.0,0.0
1508,2012,18,216,33.0,1.8,74.0,70.0,12.0,0.0,0.0,14,False,False,False,50.0,0.0
1509,2012,18,1487,36.0,1.9,81.0,5.0,0.0,0.0,0.0,6,False,False,False,51.0,0.0
1510,2012,18,1215,37.0,1.88,80.0,137.0,23.4,88.0,23.4,45,False,False,False,43.0,1.0
1511,2012,18,770,36.0,1.8,63.0,85.0,23.0,21.0,0.0,42,False,False,False,43.0,0.0
1512,2012,14,264,40.0,1.76,61.0,1170.0,229.0,0.0,0.0,7,False,True,False,100.0,0.0
1513,2012,14,1054,34.0,1.73,62.0,236.0,82.5,5.0,0.0,20,False,True,False,50.0,0.0
1514,2012,14,510,43.0,1.77,68.0,113.0,1.0,0.0,0.0,28,True,False,False,534.0,101.0
1515,2012,14,717,47.0,1.8,67.0,185.0,25.0,89.0,1.0,40,True,False,False,21.0,0.0
1516,2012,14,631,49.0,1.81,74.0,176.0,30.0,141.0,30.0,46,False,True,True,164.0,0.0
1517,2012,14,107,,1.85,64.0,533.0,75.0,136.0,10.0,39,True,False,False,542.0,54.0
1518,2012,14,687,40.0,1.74,60.0,312.0,107.5,216.0,50.0,39,False,True,False,77.0,0.0
1519,2012,14,1663,48.0,1.82,71.0,263.0,121.0,83.0,37.0,30,True,True,False,304.0,0.0
1520,2012,14,1003,42.0,1.8,73.0,352.0,132.5,175.0,119.0,50,True,False,True,384.0,53.0
1521,2012,14,965,38.0,1.83,71.0,146.0,13.0,63.0,2.0,41,True,False,False,247.0,52.0
1522,2012,14,459,34.0,1.83,73.0,73.0,56.0,8.0,0.0,52,False,False,False,62.0,0.0
1523,2012,14,1225,46.0,1.8,71.0,86.0,14.0,81.0,14.0,59,False,False,True,142.0,6.0
1524,2012,14,692,43.0,1.72,64.0,161.0,20.0,65.0,20.0,42,True,True,False,83.0,1.0
1525,2012,14,760,46.0,1.79,64.0,98.0,4.5,57.0,3.0,50,False,False,True,80.0,0.0
1526,2012,14,1295,36.0,1.73,64.0,317.0,130.0,173.0,59.0,47,False,False,True,29.0,0.0
1527,2012,14,112,42.0,1.74,63.0,165.0,24.0,109.0,24.0,43,False,True,False,81.0,0.0
1528,2012,14,1224,45.0,1.64,61.0,93.0,55.0,69.0,39.0,49,False,False,False,178.0,24.0
1529,2012,14,1136,37.0,1.75,63.0,125.0,24.0,89.0,14.0,59,False,False,True,255.0,130.0
1530,2012,14,927,44.0,1.78,71.0,63.0,5.0,33.0,5.0,32,False,True,False,40.0,0.0
1531,2012,14,590,42.0,1.69,58.0,64.0,1.5,18.0,0.0,36,False,True,False,80.0,0.0
1532,2012,14,968,40.0,1.73,64.0,185.0,67.5,100.0,26.0,53,False,False,True,67.0,0.0
1533,2012,14,1147,39.0,1.84,70.0,123.0,0.0,29.0,0.0,53,False,False,False,89.0,0.0
1534,2012,14,1614,,1.74,69.0,277.0,112.0,117.0,58.0,45,True,False,False,16.0,4.0
1535,2012,14,1090,38.0,1.67,65.0,119.0,0.0,89.0,0.0,54,True,False,True,71.0,0.0
1536,2012,14,53,36.0,1.82,69.0,132.0,14.0,53.0,6.0,47,False,False,False,59.0,0.0
1537,2012,14,1205,36.0,1.82,68.0,31.0,0.0,20.0,0.0,50,False,False,False,126.0,0.0
1538,2012,14,1206,40.0,1.82,69.0,84.0,28.0,32.0,0.0,45,False,False,False,128.0,0.0
1539,2012,14,1695,39.0,1.82,69.0,149.0,34.5,34.0,0.0,39,False,False,True,44.0,0.0
1540,2012,14,1002,35.0,1.71,60.0,1.0,8.0,1.0,8.0,22,False,False,False,1.0,0.0
1541,2012,21,1659,36.0,1.86,66.0,467.0,170.0,461.0,170.0,39,True,False,False,674.0,124.0
1542,2012,21,171,39.0,1.74,67.0,765.0,338.0,358.0,175.0,42,True,False,False,999.0,109.0
1543,2012,21,42,46.0,1.77,67.0,429.0,198.0,104.0,13.0,44,False,False,False,954.0,124.0
1544,2012,21,1174,39.0,1.74,62.0,323.0,223.0,307.0,209.0,48,False,False,True,1046.0,88.0
1545,2012,21,278,43.0,1.94,77.0,263.0,22.0,149.0,7.0,45,True,False,True,214.0,15.0
1546,2012,21,597,44.0,1.82,72.0,82.0,10.0,32.0,0.0,43,False,False,False,87.0,5.0
1547,2012,21,857,41.0,1.76,64.0,572.0,375.0,343.0,245.0,58,True,False,False,614.0,132.0
1548,2012,21,452,37.0,1.79,73.0,563.0,134.0,465.0,126.0,65,False,True,True,443.0,33.0
1549,2012,21,1420,42.0,1.81,68.0,358.0,269.0,177.0,149.0,58,False,True,True,396.0,0.0
1550,2012,21,187,44.0,1.88,67.0,165.0,20.0,165.0,20.0,57,False,False,True,226.0,2.0
1551,2012,21,928,,1.85,74.0,873.0,408.0,487.0,186.0,45,True,False,False,496.0,65.0
1552,2012,21,540,40.0,1.79,65.0,417.0,136.0,277.0,83.0,46,True,False,False,272.0,0.0
1553,2012,21,1129,35.0,1.81,72.0,271.0,106.0,92.0,50.0,50,False,True,False,390.0,53.0
1554,2012,21,1362,36.0,1.8,76.0,272.0,159.0,172.0,157.0,51,True,False,False,57.0,0.0
1555,2012,21,1268,39.0,1.8,70.0,347.0,55.0,55.0,32.0,33,False,True,True,85.0,0.0
1556,2012,21,224,33.0,1.69,61.0,59.0,93.0,59.0,81.0,19,False,False,False,12.0,0.0
1557,2012,21,726,36.0,1.79,64.0,41.0,0.0,0.0,0.0,26,True,True,False,35.0,0.0
1558,2012,21,145,34.0,1.8,69.0,152.0,120.0,107.0,120.0,47,False,True,False,48.0,10.0
1559,2012,21,1160,36.0,1.79,65.0,135.0,25.0,34.0,0.0,45,False,False,True,128.0,30.0
1560,2012,21,701,41.0,1.95,83.0,59.0,6.0,29.0,6.0,45,False,True,False,86.0,0.0
1561,2012,21,774,42.0,1.88,75.0,0.0,0.0,0.0,0.0,9,False,False,False,27.0,0.0
1562,2012,21,270,45.0,1.83,75.0,89.0,21.0,30.0,0.0,51,False,False,False,68.0,0.0
1563,2012,21,1436,33.0,1.83,71.0,165.0,172.0,28.0,69.0,33,False,False,False,42.0,0.0
1564,2012,21,348,36.0,1.72,64.0,104.0,21.0,99.0,21.0,45,True,True,False,288.0,0.0
1565,2012,21,1406,35.0,1.93,72.0,75.0,3.0,50.0,3.0,51,False,True,True,166.0,0.0
1566,2012,21,1369,32.0,1.79,75.0,108.0,84.0,55.0,56.0,31,False,False,False,75.0,0.0
1567,2012,21,473,38.0,1.95,73.0,135.0,63.0,106.0,63.0,52,False,False,True,98.0,0.0
1568,2012,21,279,39.0,1.8,70.0,5.0,6.0,0.0,6.0,48,False,False,False,30.0,0.0
1569,2012,21,528,42.0,1.8,65.0,20.0,0.0,0.0,0.0,25,False,False,False,56.0,0.0
1570,2012,21,1171,37.0,1.78,68.0,83.0,8.0,28.0,0.0,41,False,False,False,54.0,0.0
1571,2012,21,35,33.0,1.87,77.0,5.0,0.0,5.0,0.0,33,False,False,False,140.0,0.0
1572,2012,21,1229,33.0,1.86,,28.0,17.0,11.0,12.0,28,False,False,False,15.0,0.0
1573,2012,21,1022,33.0,1.8,66.0,3.0,0.0,0.0,0.0,11,False,False,False,65.0,0.0
1574,2013,1,141,32.0,1.85,65.0,743.0,254.0,228.0,78.0,39,True,False,False,233.0,54.0
1575,2013,1,915,40.0,1.65,53.0,825.0,168.0,349.0,30.0,59,False,True,True,997.0,458.8
1576,2013,1,56,43.0,1.59,57.0,846.0,442.0,421.0,254.0,46,True,False,False,663.0,404.0
1577,2013,1,444,46.0,1.73,60.0,407.0,166.0,247.0,120.0,44,False,True,False,869.0,202.0
1578,2013,1,1199,39.0,1.78,71.0,387.0,235.0,297.0,223.0,45,False,False,False,393.0,286.0
1579,2013,1,719,46.0,1.72,62.0,596.0,229.0,574.0,224.0,47,True,False,False,333.0,75.0
1580,2013,1,1401,30.0,1.81,66.0,64.0,54.0,11.0,16.0,11,False,False,False,2.0,5.0
1581,2013,1,536,38.0,1.75,72.0,209.0,40.0,136.0,16.0,54,False,False,True,368.0,125.0
1582,2013,1,971,34.0,1.67,60.0,984.0,179.0,885.0,179.0,49,False,True,True,636.0,369.0
1583,2013,1,1267,44.0,1.7,58.0,370.0,95.0,189.0,52.0,31,True,False,False,243.0,41.0
1584,2013,1,16,41.0,1.75,66.0,92.0,29.0,33.0,11.0,32,False,True,False,432.0,135.0
1585,2013,1,479,37.0,1.83,67.0,346.0,131.0,302.0,101.0,49,True,False,False,278.0,43.0
1586,2013,1,1546,42.0,1.74,57.0,99.0,14.0,53.0,12.0,52,True,False,True,329.0,123.0
1587,2013,1,1331,42.0,1.8,65.0,476.0,111.0,28.0,1.0,38,True,False,False,226.0,25.0
1588,2013,1,194,37.0,1.83,65.0,199.0,40.0,69.0,5.0,46,False,True,False,96.0,8.0
1589,2013,1,72,33.0,1.83,72.0,25.0,0.0,10.0,0.0,36,False,False,False,76.0,74.0
1590,2013,1,309,39.0,1.81,65.0,60.0,9.0,55.0,9.0,46,False,True,False,141.0,38.0
1591,2013,1,673,41.0,1.77,65.0,97.0,24.0,72.0,24.0,49,True,False,False,119.0,7.0
1592,2013,1,891,40.0,1.69,62.0,12.0,5.0,0.0,0.0,12,False,False,False,51.0,30.0
1593,2013,1,1050,34.0,1.7,67.0,130.0,49.0,71.0,14.0,59,False,False,True,125.0,63.6
1594,2013,1,1343,37.0,1.85,78.0,64.0,2.0,27.0,2.0,50,False,False,False,238.0,346.0
1595,2013,1,367,37.0,1.76,66.0,131.0,80.0,92.0,80.0,45,True,False,False,92.0,6.0
1596,2013,1,1329,39.0,1.78,68.0,19.0,12.0,4.0,12.0,36,False,False,False,207.0,128.0
1597,2013,1,1257,35.0,1.9,73.0,54.0,8.0,30.0,8.0,58,False,True,True,99.0,35.0
1598,2013,1,409,40.0,1.8,69.0,53.0,0.0,41.0,0.0,40,False,True,False,98.0,10.0
1599,2013,1,845,36.0,1.84,68.0,75.0,20.0,37.0,0.0,58,False,False,True,156.0,75.0
1600,2013,1,1551,36.0,1.85,70.0,71.0,14.0,33.0,6.0,40,False,True,True,90.0,16.0
1601,2013,1,1384,39.0,1.81,69.0,87.0,80.0,87.0,80.0,33,False,False,True,152.0,81.0
1602,2013,1,178,33.0,1.79,65.0,5.0,0.0,0.0,0.0,31,False,False,False,4.0,24.0
1603,2013,1,1416,33.0,1.81,65.0,34.0,0.0,14.0,0.0,42,False,False,False,65.0,131.5
1604,2013,1,561,35.0,1.89,73.0,15.0,5.0,0.0,0.0,3,False,False,False,0.0,0.0
1605,2013,1,638,31.0,1.94,83.0,0.0,0.0,0.0,0.0,10,False,False,False,0.0,0.0
1606,2013,2,1217,38.0,1.81,65.0,2225.0,675.8,1403.0,332.0,49,False,True,True,1715.0,685.2
1607,2013,2,1154,38.0,1.81,65.0,838.0,186.0,339.0,92.0,36,True,True,False,608.0,423.0
1608,2013,2,600,31.0,1.74,74.0,67.0,7.0,13.0,2.0,35,True,False,False,184.0,262.0
1609,2013,2,354,33.0,1.83,63.0,284.0,77.8,160.0,42.0,43,False,False,True,84.0,187.0
1610,2013,2,750,39.0,1.71,65.0,329.0,49.0,209.0,49.0,40,True,False,False,567.0,169.0
1611,2013,2,702,41.0,1.74,65.0,456.0,123.0,235.0,59.0,45,True,False,False,491.0,162.0
1612,2013,2,932,39.0,1.75,60.0,205.0,0.0,72.0,0.0,33,True,True,False,795.0,234.8
1613,2013,2,311,40.0,1.81,70.0,457.0,196.0,100.0,6.0,42,False,True,False,301.0,96.0
1614,2013,2,992,36.0,1.78,65.0,682.0,128.8,431.0,84.0,50,False,True,True,290.0,60.8
1615,2013,2,1152,43.0,1.78,70.0,410.0,169.0,290.0,138.0,33,False,False,False,265.0,110.8
1616,2013,2,1274,43.0,1.85,70.0,56.0,0.0,56.0,0.0,41,True,False,False,105.0,4.8
1617,2013,2,551,46.0,1.78,63.0,150.0,21.8,70.0,14.0,39,False,True,True,416.0,28.8
1618,2013,2,6,42.0,1.71,67.0,411.0,174.0,181.0,34.0,30,False,True,False,479.0,158.0
1619,2013,2,1118,36.0,1.78,63.0,538.0,289.0,154.0,70.0,45,False,False,False,135.0,73.0
1620,2013,2,691,34.0,1.75,66.0,196.0,135.0,196.0,135.0,49,False,False,False,497.0,308.0
1621,2013,2,1185,36.0,1.89,73.0,109.0,0.0,49.0,0.0,42,False,True,True,161.0,16.0
1622,2013,2,235,42.0,1.77,62.0,45.0,0.0,10.0,0.0,26,True,False,False,146.0,44.0
1623,2013,2,312,36.0,1.9,80.0,28.0,1.0,23.0,1.0,52,False,False,False,198.0,77.0
1624,2013,2,1269,38.0,1.78,72.0,114.0,6.8,87.0,4.0,42,False,False,True,76.0,33.0
1625,2013,2,1333,37.0,1.85,78.0,68.0,7.0,53.0,1.0,54,False,False,True,382.0,217.0
1626,2013,2,433,40.0,1.79,65.0,286.0,153.8,142.0,60.0,45,False,False,False,480.0,251.0
1627,2013,2,720,43.0,1.75,61.0,72.0,2.8,50.0,0.0,43,True,False,True,633.0,192.0
1628,2013,2,954,37.0,1.74,60.0,237.0,164.0,87.0,24.0,31,False,False,False,113.0,7.8
1629,2013,2,875,44.0,1.89,75.0,46.0,1.0,19.0,1.0,38,True,False,False,113.0,56.0
1630,2013,2,204,35.0,1.77,61.0,104.0,1.0,99.0,1.0,44,False,False,False,52.0,0.0
1631,2013,2,838,43.0,1.85,70.0,110.0,2.8,38.0,0.0,36,False,True,True,44.0,3.4
1632,2013,2,1462,36.0,1.78,70.0,16.0,22.0,3.0,6.0,35,False,False,False,178.0,249.166
1633,2013,2,809,33.0,1.83,71.0,10.0,1.0,0.0,1.0,36,False,False,False,5.0,8.0
1634,2013,2,1577,32.0,1.82,67.0,10.0,1.0,5.0,1.0,45,False,False,False,17.0,94.0
1635,2013,12,292,36.0,1.84,64.0,1422.0,487.0,729.0,300.0,37,True,True,False,783.0,197.0
1636,2013,12,657,39.0,1.86,73.0,276.0,198.0,159.0,122.0,16,False,True,False,1023.0,216.0
1637,2013,12,1359,37.0,1.9,70.0,827.0,241.0,271.0,106.0,55,True,False,True,848.0,258.0
1638,2013,12,1647,32.0,1.85,65.0,724.0,280.0,373.0,100.0,59,False,False,True,346.0,99.2
1639,2013,12,122,35.0,1.9,77.0,466.0,278.75,246.0,120.0,42,True,False,False,331.0,188.0
1640,2013,12,591,36.0,1.78,63.0,102.0,11.0,78.0,3.0,58,False,False,True,332.0,41.2
1641,2013,12,1394,37.0,1.91,75.0,645.0,305.0,342.0,170.0,38,True,False,False,870.0,413.0
1642,2013,12,1400,41.0,1.79,74.0,274.0,116.0,194.0,106.0,35,False,False,False,617.0,308.0
1643,2013,12,724,44.0,1.8,76.0,76.0,43.0,19.0,12.0,51,False,True,False,37.0,16.0
1644,2013,12,294,40.0,1.78,69.0,526.0,261.0,363.0,181.0,49,False,False,True,174.0,50.0
1645,2013,12,378,47.0,1.74,62.0,50.0,0.0,30.0,0.0,51,False,True,True,74.0,0.0
1646,2013,12,94,42.0,1.84,67.0,414.0,73.75,172.0,45.0,44,True,True,False,419.0,15.0
1647,2013,12,1594,34.0,1.69,57.0,579.0,192.0,425.0,140.0,39,False,False,False,316.0,65.2
1648,2013,12,989,38.0,1.86,78.0,191.0,115.0,10.0,0.0,47,False,False,False,30.0,0.0
1649,2013,12,1105,44.0,1.81,71.0,106.0,12.0,61.0,12.0,38,True,False,False,78.0,0.0
1650,2013,12,599,41.0,1.81,66.0,159.0,9.0,145.0,4.0,58,False,True,True,166.0,4.0
1651,2013,12,1399,46.0,1.88,81.0,116.0,21.0,74.0,0.0,48,False,False,True,39.0,13.0
1652,2013,12,1262,40.0,1.9,77.0,400.0,299.0,219.0,65.0,38,False,True,False,501.0,370.0
1653,2013,12,1209,39.0,1.76,63.0,295.0,131.75,72.0,8.0,34,True,False,False,792.0,361.0
1654,2013,12,482,41.0,1.9,74.0,213.0,73.0,151.0,65.0,42,True,False,True,256.0,75.0
1655,2013,12,1344,32.0,1.79,71.0,401.0,335.0,16.0,13.0,37,False,False,False,93.0,130.0
1656,2013,12,1149,37.0,1.85,76.0,228.0,85.75,42.0,22.0,31,True,False,False,60.0,5.0
1657,2013,12,671,40.0,1.86,75.0,190.0,91.75,77.0,34.0,44,False,True,False,29.0,1.0
1658,2013,12,245,34.0,1.84,71.0,78.0,43.75,17.0,5.0,43,False,False,False,29.0,6.0
1659,2013,12,1169,35.0,1.84,70.0,5.0,0.0,0.0,0.0,12,False,False,False,149.0,27.0
1660,2013,12,1147,39.0,1.84,70.0,80.0,3.75,33.0,0.0,44,False,True,False,123.0,0.0
1661,2013,12,1457,40.0,1.87,82.0,18.0,5.0,10.0,0.0,37,False,False,False,20.0,4.0
1662,2013,12,784,34.0,1.8,65.0,13.0,2.75,5.0,0.0,42,False,False,True,0.0,0.0
1663,2013,12,1657,32.0,1.78,65.0,20.0,0.0,5.0,0.0,36,False,False,False,131.0,94.866
1664,2013,12,1506,30.0,1.87,71.0,2.0,1.0,0.0,0.0,25,False,False,False,81.0,117.666
1665,2013,19,1397,41.0,1.78,75.0,905.0,350.0,489.0,214.0,51,True,True,False,1117.0,145.4
1666,2013,19,381,38.0,1.81,74.0,1222.0,627.0,599.0,267.0,46,False,False,False,762.0,311.0
1667,2013,19,1187,46.0,1.74,64.0,762.0,107.0,627.0,80.0,40,True,False,True,982.0,319.0
1668,2013,19,1648,45.0,1.83,83.0,656.0,350.0,152.0,90.0,43,False,False,False,86.0,1.4
1669,2013,19,1674,35.0,1.86,72.0,1028.0,569.0,667.0,326.0,39,True,False,False,1091.0,381.0
1670,2013,19,20,44.0,1.9,73.0,0.0,0.0,0.0,0.0,7,False,False,False,777.0,280.0
1671,2013,19,1441,47.0,1.76,67.0,206.0,65.0,26.0,26.0,30,False,True,False,537.0,108.0
1672,2013,19,682,36.0,1.76,64.0,625.0,274.0,280.0,98.0,44,False,False,False,318.0,52.4
1673,2013,19,34,44.0,1.85,74.0,123.0,1.0,45.0,0.0,36,True,False,False,185.0,9.0
1674,2013,19,1091,42.0,1.9,73.0,110.0,11.0,73.0,4.0,55,False,False,True,229.0,22.0
1675,2013,19,1427,36.0,1.91,75.0,417.0,135.0,251.0,64.0,50,False,False,True,232.0,79.4
1676,2013,19,771,40.0,1.89,75.0,124.0,15.0,48.0,8.0,34,True,False,False,113.0,28.0
1677,2013,19,912,33.0,1.97,82.0,504.0,135.0,284.0,127.0,43,False,False,True,904.0,322.4
1678,2013,19,778,39.0,1.8,70.0,324.0,279.0,194.0,136.0,49,True,False,False,102.0,8.4
1679,2013,19,58,33.0,1.83,75.0,79.0,142.0,44.0,92.0,16,False,False,False,14.0,28.0
1680,2013,19,275,40.0,1.86,74.0,140.0,11.0,92.0,0.0,44,True,False,True,205.0,91.0
1681,2013,19,1288,41.0,1.8,69.0,135.0,0.0,69.0,0.0,48,True,False,False,86.0,0.0
1682,2013,19,938,37.0,1.98,78.0,234.0,79.0,149.0,59.0,46,True,False,False,157.0,17.8
1683,2013,19,1613,34.0,1.75,68.0,154.0,48.0,149.0,48.0,49,False,False,True,368.0,274.4
1684,2013,19,1669,39.0,1.76,58.0,291.0,132.0,126.0,100.0,59,False,True,True,81.0,12.4
1685,2013,19,71,38.0,1.76,65.0,190.0,36.0,115.0,24.0,53,False,True,True,120.0,28.4
1686,2013,19,748,33.0,1.83,67.0,30.0,10.0,20.0,4.0,36,False,False,False,12.0,21.4
1687,2013,19,1625,34.0,1.8,67.0,273.0,33.0,50.0,13.0,47,False,True,False,235.0,146.0
1688,2013,19,1414,35.0,1.8,70.0,68.0,0.0,34.0,0.0,36,False,True,True,125.0,16.4
1689,2013,19,1036,38.0,1.78,69.0,82.0,19.0,22.0,16.0,45,False,True,False,108.0,45.4
1690,2013,19,1326,34.0,1.74,60.0,97.0,15.0,48.0,9.0,34,False,True,False,57.0,6.0
1691,2013,19,1179,32.0,1.75,70.0,0.0,0.0,0.0,0.0,22,False,True,False,51.0,95.0
1692,2013,19,1578,32.0,1.84,71.0,14.0,29.0,1.0,8.0,17,False,False,False,36.0,68.0
1693,2013,19,991,35.0,1.72,64.0,5.0,0.0,0.0,0.0,0,False,False,False,0.0,0.0
1694,2013,16,1030,33.0,1.82,78.0,2802.0,1243.0,1541.0,685.0,50,True,False,False,2108.0,678.2
1695,2013,16,140,45.0,1.82,70.0,384.0,84.5,51.0,24.0,24,False,True,False,536.0,195.0
1696,2013,16,718,34.0,1.78,67.0,852.0,374.0,365.0,69.0,62,False,False,True,664.0,332.8
1697,2013,16,485,36.0,1.79,67.0,367.0,98.5,254.0,29.0,50,False,False,True,366.0,136.8
1698,2013,16,663,37.0,1.86,73.0,153.0,39.0,17.0,0.0,25,False,True,False,112.0,1.0
1699,2013,16,1283,37.0,1.81,65.0,202.0,51.0,120.0,35.0,41,True,False,False,128.0,18.8
1700,2013,16,1041,38.0,1.86,77.0,107.0,16.0,53.0,16.0,46,True,False,False,276.0,63.2
1701,2013,16,1465,32.0,1.82,66.0,210.0,243.0,15.0,53.0,15,False,False,False,42.0,109.0
1702,2013,16,993,32.0,1.77,64.0,362.0,184.5,219.0,159.0,38,True,False,False,905.0,502.8
1703,2013,16,1346,34.0,1.82,78.0,15.0,17.0,7.0,5.0,35,False,True,False,294.0,202.0
1704,2013,16,256,38.0,1.87,74.0,113.0,24.0,56.0,0.0,50,True,False,True,162.0,17.4
1705,2013,16,1053,36.0,1.83,72.0,115.0,0.0,60.0,0.0,45,True,False,False,160.0,70.0
1706,2013,16,683,34.0,1.8,74.0,298.0,62.0,100.0,14.0,39,False,True,False,163.0,66.8
1707,2013,16,1016,41.0,1.87,75.0,80.0,11.0,50.0,11.0,40,True,False,False,29.0,0.0
1708,2013,16,1425,40.0,1.84,70.0,67.0,0.0,36.0,0.0,47,False,True,True,70.0,7.0
1709,2013,16,968,40.0,1.73,64.0,45.0,0.0,20.0,0.0,43,False,True,False,185.0,67.5
1710,2013,16,801,42.0,1.87,76.0,68.0,5.5,35.0,0.0,55,False,True,True,45.0,3.4
1711,2013,16,1408,40.0,1.71,71.0,105.0,10.0,58.0,7.0,46,False,True,True,170.0,123.333
1712,2013,16,1484,40.0,1.76,61.0,7.0,0.0,7.0,0.0,15,False,False,False,41.0,26.0
1713,2013,16,858,38.0,1.82,68.0,15.0,0.0,10.0,0.0,31,False,False,False,72.0,2.0
1714,2013,16,653,39.0,1.85,74.0,96.0,4.0,48.0,4.0,50,True,False,True,18.0,6.2
1715,2013,16,1237,38.0,1.82,64.0,53.0,0.0,38.0,0.0,42,False,False,True,56.0,1.0
1716,2013,16,1513,34.0,1.73,65.0,5.0,0.0,5.0,0.0,19,False,False,False,13.0,0.8
1717,2013,16,803,42.0,1.81,72.0,10.0,0.0,10.0,0.0,26,False,False,False,57.0,1.2
1718,2013,16,41,36.0,1.68,58.0,127.0,15.0,49.0,6.0,46,False,True,True,62.0,4.8
