season,team,name,age,height,weight,pcs points,uci points,pcs points till tdf,uci points till tdf,race days till tdf,tdf attended,vuelta attended,giro attended,last season pcs points,last season uci points
2010,Liquigas - Doimo,GUARNIERI Jacopo,36,1.9,80,250.0,46.0,80.0,0.0,41,False,True,False,211.0,0.0
2010,Liquigas - Doimo,AGNOLI Valerio,38,1.78,72,172.0,9.0,144.0,9.0,61,False,False,True,165.0,15.0
2010,Liquigas - Doimo,SABATINI Fabio,38,1.87,74,283.0,12.0,278.0,12.0,60,False,False,True,247.0,0.0
2010,Liquigas - Doimo,KOREN Kristijan,36,1.83,72,232.0,4.0,122.0,4.0,43,True,False,False,48.0,0.0
2010,Liquigas - Doimo,VANDBORG Brian Bach,41,1.87,75,131.0,5.0,10.0,0.0,55,True,False,False,113.0,0.0
2010,Liquigas - Doimo,WILLEMS Frederik,44,1.82,67,79.0,0.0,15.0,0.0,29,False,True,False,291.0,0.0
2010,Liquigas - Doimo,VANOTTI Alessandro,43,1.85,70,90.0,1.0,75.0,1.0,53,False,False,True,66.0,0.0
2010,Liquigas - Doimo,BELLOTTI Francesco,44,1.79,65,131.0,0.0,81.0,0.0,51,True,False,False,47.0,0.0
2010,Liquigas - Doimo,DALL'ANTONIA Tiziano,40,1.84,70,180.0,4.0,170.0,4.0,53,False,False,True,20.0,0.0
2010,Liquigas - Doimo,SAGAN Juraj,34,1.73,65,26.0,0.0,2.0,0.0,4,False,False,False,22.0,0.0
2010,Milram,TERPSTRA Niki,39,1.9,75,193.0,0.0,117.0,0.0,44,True,True,False,262.0,0.0
2010,Milram,WEGMANN Fabian,43,1.76,60,472.0,25.0,198.0,5.0,34,True,False,True,583.0,56.0
2010,Milram,CIOLEK Gerald,37,1.79,75,413.0,45.0,144.0,1.0,29,True,False,False,730.0,56.0
2010,Milram,KNAVEN Servais,52,1.78,68,33.0,0.0,33.0,0.0,40,False,False,False,42.0,0.0
2010,Milram,FÖRSTER Robert,45,1.77,83,401.0,43.0,265.0,41.0,52,False,True,True,234.0,0.0
2010,Milram,GERDEMANN Linus,41,1.83,71,376.0,23.0,297.0,23.0,43,True,False,True,433.0,20.0
2010,Milram,KNEES Christian,42,1.94,81,344.0,2.0,211.0,0.0,46,True,False,False,484.0,15.0
2010,Milram,WROLICH Peter,49,1.79,68,81.0,0.0,30.0,0.0,42,False,False,False,128.0,0.0
2010,Milram,SENTJENS Roy,42,1.9,75,106.0,10.0,53.0,0.0,46,False,True,False,285.0,4.0
2010,Milram,FOTHEN Markus,42,1.79,71,172.0,5.0,143.0,5.0,57,False,True,True,109.0,3.0
2010,Milram,ROBERTS Luke,46,1.8,71,285.0,56.0,226.0,54.0,48,True,False,True,12.0,0.0
2010,Milram,KLUGE Roger,37,1.92,83,154.0,1.0,154.0,1.0,39,True,False,False,72.0,0.0
2010,Milram,FRÖHLINGER Johannes,38,1.73,62,150.0,23.0,56.0,8.0,45,True,True,False,228.0,0.0
2010,Milram,VOß Paul,37,1.78,66,199.0,34.0,142.0,34.0,43,False,True,True,59.0,0.0
2010,Milram,ROHREGGER Thomas,40,1.76,63,75.0,0.0,50.0,0.0,47,True,False,True,103.0,0.0
2010,Milram,NERZ Dominik,34,1.8,67,89.0,1.0,62.0,1.0,36,False,False,False,21.0,0.0
2010,Milram,SCHRÖDER Björn,43,1.77,64,35.0,0.0,10.0,0.0,51,False,True,False,83.0,0.0
2010,Milram,EICHLER Markus,41,1.85,78,108.0,2.0,79.0,2.0,36,False,True,False,52.0,0.0
2010,Milram,STROETINGA Wim,38,1.75,69,58.0,4.0,22.0,0.0,16,False,False,False,88.0,16.0
2010,Milram,RUSS Matthias,39,1.75,62,75.0,0.0,75.0,0.0,63,False,False,True,35.0,0.0
2010,Milram,DE VOCHT Wim,41,1.88,78,37.0,0.0,29.0,0.0,43,False,False,False,54.0,0.0
2010,Milram,SCHÄFER Stefan,37,1.9,,83.0,0.0,8.0,0.0,29,False,False,False,40.0,0.0
2010,Milram,FOTHEN Thomas,40,1.79,71,16.0,0.0,16.0,0.0,26,False,False,False,51.0,0.0
2010,Milram,ROELS Dominik,36,1.85,75,35.0,0.0,10.0,0.0,49,False,True,True,78.0,0.0
2010,Milram,GAJEK Artur,38,1.89,74,9.0,0.0,9.0,0.0,36,False,False,False,6.0,0.0
2010,Milram,WEICHT Michael,35,,,3.0,0.0,3.0,0.0,25,False,False,False,5.0,0.0
2010,Omega Pharma-Lotto ,GILBERT Philippe,41,1.78,75,1683.0,455.0,1001.0,322.0,50,False,True,False,1634.0,202.0
2010,Omega Pharma-Lotto ,VAN AVERMAET Greg,38,1.81,74,582.0,11.0,187.0,3.0,50,False,True,False,573.0,26.0
2010,Omega Pharma-Lotto ,MORENO Daniel,42,1.73,59,283.0,10.0,142.0,10.0,47,True,False,True,696.0,81.0
2010,Omega Pharma-Lotto ,ROELANDTS Jürgen,38,1.84,78,590.0,69.0,221.0,55.0,42,True,False,False,522.0,44.0
2010,Omega Pharma-Lotto ,BAKELANTS Jan,37,1.77,67,286.0,7.0,124.0,7.0,55,False,True,True,292.0,0.0
2010,Omega Pharma-Lotto ,VAN DEN BROECK Jurgen,40,1.85,69,876.0,139.0,384.0,133.0,36,True,False,False,474.0,0.0
2010,Omega Pharma-Lotto ,AERTS Mario,48,1.82,68,113.0,2.0,32.0,0.0,45,True,False,False,10.0,0.0
2010,Omega Pharma-Lotto ,PERAUD Jean-Christophe,46,1.72,62,339.0,83.0,266.0,83.0,38,False,True,False,100.0,20.0
2010,Omega Pharma-Lotto ,DEBUSSCHERE Jens,34,1.84,77,31.0,0.0,26.0,0.0,16,False,False,False,0.0,0.0
2010,Omega Pharma-Lotto ,DEHAES Kenny,38,1.88,73,242.0,8.0,80.0,0.0,36,False,False,False,172.0,6.0
2010,Omega Pharma-Lotto ,VANENDERT Jelle,38,1.84,62,28.0,0.0,12.0,0.0,10,False,True,False,141.0,0.0
2010,Omega Pharma-Lotto ,HOSTE Leif,46,1.85,80,93.0,20.0,86.0,20.0,43,False,True,False,186.0,0.0
2010,Omega Pharma-Lotto ,LÖWIK Gerben,46,1.88,72,41.0,0.0,11.0,0.0,37,False,False,False,226.0,67.0
2010,Omega Pharma-Lotto ,LANG Sebastian,44,1.87,77,92.0,1.0,57.0,1.0,50,True,False,True,64.0,0.0
2010,Omega Pharma-Lotto ,BLYTHE Adam,34,1.75,68,342.0,118.0,28.0,6.0,29,False,False,True,19.0,0.0
2010,Omega Pharma-Lotto ,DELAGE Mickaël,38,1.8,70,57.0,11.0,42.0,11.0,54,True,True,False,218.0,0.0
2010,Omega Pharma-Lotto ,VAN GOOLEN Jurgen,42,1.83,70,67.0,0.0,15.0,0.0,43,False,True,False,133.0,0.0
2010,Omega Pharma-Lotto ,BRANDT Christophe,46,1.82,66,35.0,0.0,26.0,0.0,55,False,False,False,74.0,0.0
2010,Omega Pharma-Lotto ,SCHEIRLINCKX Staf,44,1.92,78,161.0,30.0,26.0,0.0,41,False,False,False,92.0,0.0
2010,Omega Pharma-Lotto ,LJUNGBLAD Jonas,44,1.77,70,44.0,0.0,11.0,0.0,37,False,False,False,42.0,5.0
2010,Omega Pharma-Lotto ,LLOYD Matthew,40,1.71,62,225.0,16.0,195.0,16.0,54,True,False,True,129.0,0.0
2010,Omega Pharma-Lotto ,DE GREEF Francis,38,1.93,77,126.0,0.0,91.0,0.0,55,True,False,True,206.0,0.0
2010,Omega Pharma-Lotto ,CRETSKENS Wilfried,47,1.82,75,0.0,0.0,0.0,0.0,40,False,False,False,26.0,0.0
2010,Omega Pharma-Lotto ,KAISEN Olivier,40,1.95,82,83.0,1.0,40.0,0.0,59,False,True,True,92.0,0.0
2010,Omega Pharma-Lotto ,D'HOLLANDER Glenn,48,1.83,74,0.0,0.0,0.0,0.0,18,False,False,False,5.0,0.0
2010,Omega Pharma-Lotto ,WEGELIUS Charles,45,1.8,62,41.0,0.0,36.0,0.0,44,True,False,True,59.0,0.0
2010,Omega Pharma-Lotto ,STUBBE Tom,42,1.77,66,7.0,0.0,2.0,0.0,12,False,False,False,5.0,0.0
2010,Omega Pharma-Lotto ,ELIJZEN Michiel,41,1.92,80,53.0,0.0,43.0,0.0,65,False,False,True,97.0,0.0
2010,Omega Pharma-Lotto ,DE WINTER Walt,34,,,18.0,0.0,6.0,0.0,14,False,False,False,10.0,0.0
2010,Quickstep - Innergetic,BOONEN Tom,43,1.92,82,789.0,216.0,789.0,216.0,43,False,False,False,1297.0,332.0
2010,Quickstep - Innergetic,CHAVANEL Sylvain,44,1.81,73,506.0,57.0,144.0,17.0,36,True,False,False,1003.0,91.0
2010,Quickstep - Innergetic,PINEAU Jérôme,43,1.76,65,219.0,27.0,169.0,27.0,53,True,False,True,444.0,75.0
2010,Quickstep - Innergetic,DEVOLDER Stijn,44,1.82,72,349.0,0.0,300.0,0.0,47,False,False,False,465.0,0.0
2010,Quickstep - Innergetic,DEVENYNS Dries,40,1.77,65,386.0,17.0,151.0,11.0,40,True,False,False,368.0,3.0
2010,Quickstep - Innergetic,TOSATTO Matteo,49,1.81,74,62.0,0.0,37.0,0.0,47,False,True,True,120.0,0.0
2010,Quickstep - Innergetic,CATALDO Dario,38,1.75,64,227.0,12.0,113.0,12.0,51,False,True,True,275.0,0.0
2010,Quickstep - Innergetic,VELO Marco,49,1.84,70,50.0,0.0,45.0,0.0,52,False,False,True,98.0,0.0
2010,Quickstep - Innergetic,WEYLANDT Wouter,,1.84,72,503.0,52.0,173.0,18.0,45,False,True,True,315.0,6.0
2010,Quickstep - Innergetic,WYNANTS Maarten,41,1.9,74,113.0,0.0,78.0,0.0,44,True,False,False,100.0,0.0
2010,Quickstep - Innergetic,MAES Nikolas,37,1.9,78,142.0,34.0,32.0,7.0,47,False,True,False,102.0,0.0
2010,Quickstep - Innergetic,VAN KEIRSBULCK Guillaume,32,1.92,89,0.0,0.0,0.0,0.0,8,False,False,False,371.0,0.0
2010,Quickstep - Innergetic,SAMOILAU Branislau,38,1.88,77,135.0,0.0,130.0,0.0,50,False,True,True,193.0,0.0
2010,Quickstep - Innergetic,VAN DE WALLE Jurgen,46,1.89,74,259.0,0.0,202.0,0.0,47,True,False,False,167.0,25.0
2010,Quickstep - Innergetic,REDA Francesco,40,1.79,70,157.0,6.0,5.0,0.0,38,True,False,True,299.0,0.0
2010,Quickstep - Innergetic,KEISSE Iljo,40,1.83,72,15.0,2.0,15.0,2.0,24,False,False,False,0.0,0.0
2010,Quickstep - Innergetic,DE WEERT Kevin,41,1.82,70,231.0,4.0,22.0,0.0,42,True,True,False,160.0,5.0
2010,Quickstep - Innergetic,SEELDRAEYERS Kevin,37,1.74,60,40.0,0.0,10.0,0.0,39,True,False,False,408.0,30.0
2010,Quickstep - Innergetic,BARREDO Carlos,42,1.77,61,8.0,9.0,8.0,9.0,40,True,True,False,5.0,4.0
2010,Quickstep - Innergetic,VAN IMPE Kevin,42,1.88,75,12.0,0.0,7.0,0.0,47,False,False,False,156.0,0.0
2010,Quickstep - Innergetic,MALACARNE Davide,36,1.71,63,90.0,6.0,70.0,6.0,28,False,True,False,196.0,3.0
2010,Quickstep - Innergetic,ENGELS Addy,46,1.81,64,45.0,0.0,40.0,0.0,55,False,False,True,52.0,0.0
2010,Quickstep - Innergetic,HULSMANS Kevin,45,1.87,75,44.0,0.0,17.0,0.0,47,False,False,False,77.0,0.0
2010,Quickstep - Innergetic,FACCI Mauro,41,1.82,68,34.0,0.0,34.0,0.0,52,False,False,True,45.0,0.0
2010,Quickstep - Innergetic,HOVELIJNCK Kurt,42,1.85,75,10.0,0.0,0.0,0.0,25,False,False,False,62.0,0.0
2010,Quickstep - Innergetic,STAUFF Andreas,36,1.92,82,84.0,6.0,26.0,4.0,48,False,True,False,116.0,0.0
2010,Quickstep - Innergetic,KUNITSKI Andrei,39,1.76,72,10.0,0.0,5.0,0.0,27,False,False,False,3.0,0.0
2010,Quickstep - Innergetic,ROBERT Fréderique,34,1.76,68,25.0,0.0,5.0,0.0,8,False,False,False,56.0,0.0
2010,Quickstep - Innergetic,KVIST Thomas Vedel,36,1.83,68,13.0,0.0,5.0,0.0,28,False,False,False,0.0,0.0
2010,Rabobank ProTeam,FREIRE Óscar,47,1.71,63,1107.0,247.0,749.0,243.0,42,True,True,False,638.0,95.0
2010,Rabobank ProTeam,MOLLEMA Bauke,36,1.84,64,533.0,137.0,249.0,61.0,53,False,False,True,31.0,5.0
2010,Rabobank ProTeam,GESINK Robert,37,1.9,70,1485.0,319.0,535.0,149.0,31,True,False,False,1078.0,50.0
2010,Rabobank ProTeam,MENCHOV Denis,45,1.8,65,437.0,84.0,350.0,84.0,31,True,True,False,983.0,0.0
2010,Rabobank ProTeam,KRUIJSWIJK Steven,36,1.78,63,241.0,10.0,145.0,10.0,54,False,False,True,85.0,2.0
2010,Rabobank ProTeam,BOOM Lars,37,1.91,75,367.0,56.0,118.0,14.0,42,True,False,False,352.0,0.0
2010,Rabobank ProTeam,NUYENS Nick,43,1.77,68,184.0,4.0,108.0,4.0,42,False,True,False,373.0,13.0
2010,Rabobank ProTeam,WEENING Pieter,42,1.86,68,213.0,3.0,164.0,3.0,57,False,False,True,309.0,10.0
2010,Rabobank ProTeam,LANGEVELD Sebastian,38,1.78,67,285.0,6.0,103.0,6.0,42,False,True,False,617.0,5.0
2010,Rabobank ProTeam,BROWN Graeme Allen,44,1.8,76,456.0,45.0,412.0,45.0,56,False,False,True,785.0,70.0
2010,Rabobank ProTeam,MARTENS Paul,40,1.78,69,429.0,14.0,228.0,14.0,40,False,False,False,312.0,0.0
2010,Rabobank ProTeam,GARATE Juan Manuel,47,1.74,62,124.0,6.0,24.0,0.0,34,True,True,False,239.0,3.0
2010,Rabobank ProTeam,TEN DAM Laurens,42,1.84,67,126.0,0.0,31.0,0.0,26,False,True,False,95.0,3.0
2010,Rabobank ProTeam,VAN EMDEN Jos,38,1.86,78,338.0,4.0,244.0,0.0,63,False,False,True,65.0,5.0
2010,Rabobank ProTeam,MOERENHOUT Koos,50,1.84,74,585.0,87.0,139.0,0.0,50,True,False,False,374.0,0.0
2010,Rabobank ProTeam,TANKINK Bram,44,1.81,71,218.0,0.0,152.0,0.0,44,True,False,False,151.0,0.0
2010,Rabobank ProTeam,POSTHUMA Joost,42,1.89,76,58.0,0.0,18.0,0.0,38,False,False,False,378.0,93.0
2010,Rabobank ProTeam,CLEMENT Stef,41,1.81,66,37.0,0.0,37.0,0.0,39,False,False,False,238.0,0.0
2010,Rabobank ProTeam,TJALLINGII Maarten,46,1.88,81,222.0,39.0,26.0,4.0,38,True,False,False,259.0,0.0
2010,Rabobank ProTeam,NIERMANN Grischa,48,1.78,64,79.0,0.0,29.0,0.0,43,True,True,False,90.0,5.0
2010,Rabobank ProTeam,ARDILA Mauricio Alberto,44,1.65,58,150.0,14.0,116.0,14.0,45,False,True,True,35.0,0.0
2010,Rabobank ProTeam,LEEZER Tom,37,1.85,76,121.0,29.0,25.0,6.0,48,False,False,False,418.0,125.0
2010,Rabobank ProTeam,BOL Jetse,34,1.84,71,140.0,10.0,55.0,0.0,39,False,False,False,46.0,0.0
2010,Rabobank ProTeam,STAMSNIJDER Tom,38,1.91,76,53.0,0.0,43.0,0.0,55,False,False,True,87.0,0.0
2010,Rabobank ProTeam,VAN WINDEN Dennis,35,1.84,70,48.0,0.0,0.0,0.0,43,False,False,False,92.0,11.0
2010,Rabobank ProTeam,FLENS Rick,40,1.87,82,125.0,1.0,115.0,1.0,57,False,False,True,39.0,0.0
2010,Rabobank ProTeam,REUS Kai,38,1.85,70,0.0,0.0,0.0,0.0,20,False,False,False,63.0,0.0
2010,Rabobank ProTeam,KOZONTCHUK Dmitry,39,1.87,75,47.0,0.0,27.0,0.0,49,False,True,True,51.0,0.0
2010,RadioShack,ARMSTRONG Lance,52,1.78,72,411.0,85.0,343.0,81.0,39,True,False,False,112.0,60.0
2010,RadioShack,LEIPHEIMER Levi,50,1.7,62,802.0,239.0,361.0,121.0,42,True,False,False,791.0,240.0
2010,RadioShack,KLÖDEN Andreas,48,1.83,63,621.0,57.0,323.0,37.0,39,True,False,False,1009.0,26.0
2010,RadioShack,ZUBELDIA Haimar,46,1.79,68,546.0,100.0,140.0,0.0,30,False,False,False,528.0,0.0
2010,RadioShack,HORNER Chris,52,1.8,70,1166.0,233.0,790.0,231.0,41,True,False,False,192.0,5.0
2010,RadioShack,HERMANS Ben,37,1.86,72,205.0,0.0,101.0,0.0,35,False,False,False,235.0,0.0
2010,RadioShack,IMPEY Daryl,38,1.81,72,49.0,0.0,17.0,0.0,24,False,False,False,174.0,0.0
2010,RadioShack,BRAJKOVIČ Janez,39,1.75,60,876.0,183.0,800.0,183.0,48,True,False,False,478.0,5.0
2010,RadioShack,POPOVYCH Yaroslav,43,1.75,64,56.0,0.0,26.0,0.0,40,True,False,False,266.0,5.0
2010,RadioShack,RUBIERA José Luis,50,1.8,69,60.0,0.0,39.0,0.0,27,False,False,False,85.0,35.0
2010,RadioShack,MACHADO Tiago,38,1.78,63,642.0,97.0,315.0,86.0,35,False,False,False,359.0,33.0
2010,RadioShack,STEEGMANS Gert,43,1.9,82,250.0,28.0,67.0,5.0,40,False,False,False,29.0,16.0
2010,RadioShack,RAST Grégory,43,1.86,80,200.0,0.0,145.0,0.0,37,True,False,False,134.0,4.0
2010,RadioShack,PHINNEY Taylor,33,1.97,82,221.0,32.0,66.0,0.0,27,False,False,False,27.0,0.0
2010,RadioShack,VAITKUS Tomas,41,1.85,75,42.0,0.0,27.0,0.0,39,False,False,False,37.0,0.0
2010,RadioShack,ROSSELER Sébastien,42,1.82,78,143.0,22.0,131.0,22.0,34,False,False,False,139.0,0.0
2010,RadioShack,PAULINHO Sérgio Miguel,43,1.72,64,141.0,20.0,15.0,0.0,29,True,False,False,75.0,0.0
2010,RadioShack,LEQUATRE Geoffroy,42,1.83,64,181.0,6.0,124.0,0.0,35,False,False,False,168.0,21.0
2010,RadioShack,IRIZAR Markel,43,1.82,73,121.0,0.0,21.0,0.0,39,False,False,False,116.0,0.0
2010,RadioShack,ROVNY Ivan,36,1.73,62,62.0,0.0,38.0,0.0,23,False,False,False,105.0,0.0
2010,RadioShack,BEPPU Fumiyuki,40,1.8,69,83.0,6.0,19.0,6.0,23,False,False,False,103.0,0.0
2010,RadioShack,MURAVYEV Dmitriy,44,1.89,75,52.0,0.0,27.0,0.0,34,True,False,False,71.0,0.0
2010,RadioShack,SERGENT Jesse,35,1.89,76,35.0,2.0,12.0,0.0,31,False,False,False,6.0,0.0
2010,RadioShack,BUSCHE Matthew,38,1.74,69,143.0,40.0,15.0,0.0,26,False,False,False,8.0,0.0
2010,RadioShack,MCCARTNEY Jason,50,1.83,70,10.0,0.0,10.0,0.0,43,False,False,False,105.0,3.0
2010,RadioShack,BEWLEY Sam,36,1.91,81,5.0,0.0,0.0,0.0,15,False,False,False,0.0,0.0
2010,RadioShack,AVERY Clinton,35,1.95,90,26.0,6.0,22.0,0.0,12,False,False,False,0.0,0.0
2010,RadioShack,LI Fuyu,45,,,5.0,0.0,5.0,0.0,11,False,False,False,20.0,0.0
2010,RadioShack,SELANDER Bjorn,35,1.8,72,10.0,0.0,5.0,0.0,25,False,False,False,14.0,0.0
2010,Saxo Bank ,CANCELLARA Fabian,42,1.86,80,1506.0,255.0,928.0,215.0,44,True,True,False,1258.0,20.0
2010,Saxo Bank ,FUGLSANG Jakob,38,1.81,65,766.0,284.0,217.0,70.0,47,True,False,False,913.0,161.0
2010,Saxo Bank ,VOIGT Jens,52,1.9,76,422.0,125.0,374.0,125.0,63,True,False,False,501.0,100.0
2010,Saxo Bank ,O'GRADY Stuart,50,1.76,73,107.0,0.0,45.0,0.0,49,True,True,False,347.0,3.0
2010,Saxo Bank ,PORTE Richie,38,1.72,62,699.0,151.0,325.0,70.0,51,False,False,True,78.0,0.0
2010,Saxo Bank ,SCHLECK Fränk,43,1.86,65,1098.0,148.0,707.0,140.0,48,True,True,False,1032.0,45.0
2010,Saxo Bank ,COOKE Baden,45,1.8,75,139.0,0.0,139.0,0.0,57,False,False,True,190.0,14.0
2010,Saxo Bank ,BRESCHEL Matti,39,1.81,70,872.0,96.0,288.0,19.0,48,True,False,False,1014.0,97.0
2010,Saxo Bank ,SCHLECK Andy,38,1.86,68,1186.0,122.0,302.0,70.0,42,True,True,False,1178.0,11.0
2010,Saxo Bank ,LARSSON Gustav Erik,43,1.94,77,683.0,29.0,253.0,29.0,59,False,True,True,711.0,18.0
2010,Saxo Bank ,SØRENSEN Chris Anker,,1.85,64,362.0,56.0,208.0,56.0,50,True,False,True,497.0,100.0
2010,Saxo Bank ,HØJ Frank,50,1.86,80,36.0,0.0,31.0,0.0,60,False,False,False,51.0,0.0
2010,Saxo Bank ,SØRENSEN Nicki,48,1.82,71,122.0,7.0,81.0,7.0,53,True,False,True,279.0,37.0
2010,Saxo Bank ,HAEDO Juan José,42,1.8,73,499.0,57.0,328.0,45.0,59,False,True,False,473.0,50.0
2010,Saxo Bank ,MØRKØV Michael,38,1.83,71,168.0,0.0,22.0,0.0,40,False,False,True,75.0,0.0
2010,Saxo Bank ,RASMUSSEN Alex,39,1.86,88,260.0,33.0,194.0,22.0,30,False,False,False,110.0,13.0
2010,Saxo Bank ,AAEN JØRGENSEN Jonas,37,1.75,63,94.0,0.0,66.0,0.0,47,False,False,False,52.0,0.0
2010,Saxo Bank ,HAEDO Lucas Sebastián,40,1.73,64,233.0,12.0,91.0,2.0,59,False,False,True,79.0,0.0
2010,Saxo Bank ,DIDIER Laurent,39,1.89,68,114.0,5.0,67.0,5.0,55,False,False,True,27.0,0.0
2010,Saxo Bank ,LUND Anders,38,1.67,65,192.0,10.0,79.0,0.0,62,False,True,True,88.0,0.0
2010,Saxo Bank ,MARYCZ Jarosław,36,1.82,69,65.0,1.0,35.0,0.0,50,False,False,False,51.0,0.0
2010,Saxo Bank ,KLEMME Dominic,37,1.78,72,185.0,0.0,139.0,0.0,49,False,True,False,33.0,0.0
2010,Saxo Bank ,KLOSTERGAARD Kasper,40,1.82,69,75.0,0.0,18.0,0.0,51,False,True,False,55.0,0.0
2010,Saxo Bank ,STEENSEN André,36,1.85,65,62.0,6.0,29.0,6.0,46,False,False,False,15.0,0.0
2010,Saxo Bank ,BELLIS Jonathan,35,1.79,69,0.0,0.0,0,0,0,False,False,False,29.0,0.0
2010,Sky Procycling,FROOME Chris,38,1.86,68,111.0,25.0,74.0,25.0,46,False,False,True,123.0,6.0
2010,Sky Procycling,BOASSON HAGEN Edvald,36,1.8,75,1307.0,348.0,345.0,34.0,39,True,False,False,1558.0,54.0
2010,Sky Procycling,THOMAS Geraint,37,1.83,71,308.0,15.0,138.0,3.0,43,True,False,False,55.0,0.0
2010,Sky Procycling,GERRANS Simon,43,1.69,62,140.0,23.0,134.0,23.0,37,True,True,False,768.0,24.0
2010,Sky Procycling,WIGGINS Bradley,43,1.9,76,418.0,29.0,268.0,29.0,45,True,False,True,916.0,0.0
2010,Sky Procycling,FLECHA Juan Antonio,46,1.81,72,554.0,179.0,519.0,179.0,46,True,True,False,416.0,13.0
2010,Sky Procycling,ARVESEN Kurt-Asle,48,1.83,74,25.0,0.0,20.0,0.0,35,False,False,False,182.0,5.0
2010,Sky Procycling,SWIFT Ben,36,1.79,69,204.0,0.0,147.0,0.0,20,False,True,False,283.0,0.0
2010,Sky Procycling,LÖFKVIST Thomas,39,1.86,70,393.0,62.0,193.0,62.0,39,True,True,False,640.0,165.0
2010,Sky Procycling,HAYMAN Mathew,45,1.9,78,214.0,0.0,168.0,0.0,55,False,False,True,242.0,46.0
2010,Sky Procycling,CUMMINGS Steve,42,1.9,73,176.0,1.0,146.0,1.0,56,True,False,True,154.0,0.0
2010,Sky Procycling,HENDERSON Gregory,47,1.87,75,715.0,97.0,542.0,91.0,56,False,False,True,540.0,0.0
2010,Sky Procycling,PAUWELS Serge,39,1.77,65,92.0,0.0,26.0,0.0,38,True,False,False,139.0,0.0
2010,Sky Procycling,CIONI Dario David,48,1.85,72,201.0,8.0,146.0,8.0,46,False,False,True,127.0,0.0
2010,Sky Procycling,NORDHAUG Lars Petter,39,1.76,63,55.0,0.0,34.0,0.0,39,False,True,False,127.0,0.0
2010,Sky Procycling,STANNARD Ian,36,1.9,83,82.0,0.0,70.0,0.0,39,False,True,False,40.0,0.0
2010,Sky Procycling,SUTTON Chris,39,1.76,67,259.0,12.0,142.0,6.0,55,False,False,True,465.0,0.0
2010,Sky Procycling,KENNAUGH Peter,34,1.73,66,20.0,0.0,15.0,0.0,38,False,True,False,61.0,0.0
2010,Sky Procycling,BARRY Michael,47,1.89,72,112.0,5.0,87.0,5.0,45,True,False,True,126.0,0.0
2010,Sky Procycling,VIGANÒ Davide,39,1.82,67,58.0,1.0,53.0,1.0,51,False,False,False,250.0,0.0
2010,Sky Procycling,DOWNING Russell,45,1.71,64,320.0,0.0,104.0,0.0,39,False,False,False,204.0,0.0
2010,Sky Procycling,CARLSTRÖM Kjell,47,1.81,70,42.0,0.0,30.0,0.0,38,False,True,False,63.0,0.0
2010,Sky Procycling,POSSONI Morris,39,1.73,56,289.0,0.0,71.0,0.0,42,False,False,True,96.0,0.0
2010,Sky Procycling,CALZATI Sylvain,44,1.77,68,25.0,0.0,25.0,0.0,42,False,False,False,218.0,0.0
2010,Sky Procycling,PORTAL Nicolas,,1.84,70,15.0,0.0,15.0,0.0,39,False,False,False,21.0,0.0
2010,Sky Procycling,AUGUSTYN John-Lee,37,1.78,65,46.0,0.0,4.0,0.0,31,False,True,False,55.0,0.0
2010,Team Garmin - Transitions,MARTIN Dan,37,1.75,59,809.0,206.0,111.0,0.0,47,False,False,True,507.0,32.0
2010,Team Garmin - Transitions,FARRAR Tyler,39,1.83,73,1744.0,353.0,797.0,135.0,50,True,True,True,1607.0,118.0
2010,Team Garmin - Transitions,MILLAR David,46,1.9,77,801.0,10.0,123.0,4.0,44,True,True,True,368.0,6.0
2010,Team Garmin - Transitions,HESJEDAL Ryder,42,1.87,73,1278.0,327.0,593.0,187.0,46,True,False,False,540.0,6.0
2010,Team Garmin - Transitions,HUNTER Robert,46,1.78,72,223.0,22.0,177.0,20.0,48,True,False,False,270.0,33.0
2010,Team Garmin - Transitions,DANIELSON Tom,45,1.77,58,330.0,33.0,61.0,13.0,36,False,True,False,271.0,40.0
2010,Team Garmin - Transitions,VANDE VELDE Christian,47,1.8,69,105.0,0.0,70.0,0.0,38,True,True,True,358.0,5.0
2010,Team Garmin - Transitions,TALANSKY Andrew,34,1.75,63,52.0,0.0,26.0,0.0,14,False,False,False,0.0,0.0
2010,Team Garmin - Transitions,DEAN Julian,48,1.78,72,414.0,38.0,158.0,12.0,47,True,True,True,134.0,0.0
2010,Team Garmin - Transitions,TUFT Svein,46,1.75,77,434.0,146.0,61.0,0.0,56,False,False,True,142.0,0.0
2010,Team Garmin - Transitions,FISCHER Murilo Antonio,44,1.7,65,128.0,0.0,113.0,0.0,55,False,False,True,225.0,0.0
2010,Team Garmin - Transitions,ZABRISKIE David,44,1.83,67,353.0,114.0,214.0,112.0,40,True,True,False,479.0,165.0
2010,Team Garmin - Transitions,VANSUMMEREN Johan,42,1.97,79,144.0,0.0,42.0,0.0,47,True,False,False,245.0,0.0
2010,Team Garmin - Transitions,MEYER Cameron,35,1.81,70,122.0,0.0,112.0,0.0,42,False,False,True,40.0,0.0
2010,Team Garmin - Transitions,KREDER Raymond,33,1.77,70,27.0,0.0,2.0,0.0,19,False,False,False,5.0,0.0
2010,Team Garmin - Transitions,KREDER Michel,36,1.8,67,307.0,109.0,260.0,109.0,36,False,True,False,167.0,0.0
2010,Team Garmin - Transitions,STETINA Peter,36,1.8,63,101.0,7.0,68.0,7.0,44,False,False,False,20.0,0.0
